id_sale,id_user,qty_sale,date_sale,created_at,updated_at
2738,1,4,2021-12-31,2023-08-06 09:09:49,2023-08-06 09:09:49
2739,1,5,2021-12-31,2023-08-06 09:09:49,2023-08-06 09:09:49
2740,1,3,2021-12-31,2023-08-06 09:09:49,2023-08-06 09:09:49
2741,1,3,2021-12-31,2023-08-06 09:09:49,2023-08-06 09:09:49
2742,1,1,2021-12-31,2023-08-06 09:09:49,2023-08-06 09:09:49
2743,1,1,2021-12-31,2023-08-06 09:09:49,2023-08-06 09:09:49
2744,1,5,2021-12-31,2023-08-06 09:09:49,2023-08-06 09:09:49
2745,1,5,2021-12-31,2023-08-06 09:09:49,2023-08-06 09:09:49
2746,1,5,2021-12-31,2023-08-06 09:09:49,2023-08-06 09:09:49
2747,1,3,2021-12-31,2023-08-06 09:09:49,2023-08-06 09:09:49
2748,1,4,2021-12-31,2023-08-06 09:09:49,2023-08-06 09:09:49
2749,1,3,2021-12-31,2023-08-06 09:09:49,2023-08-06 09:09:49
2750,1,1,2021-12-31,2023-08-06 09:09:49,2023-08-06 09:09:49
2751,1,5,2021-12-31,2023-08-06 09:09:49,2023-08-06 09:09:49
2752,1,3,2021-12-31,2023-08-06 09:09:49,2023-08-06 09:09:49
2753,1,4,2022-01-01,2023-08-06 09:09:49,2023-08-06 09:09:49
2754,1,5,2022-01-01,2023-08-06 09:09:49,2023-08-06 09:09:49
2755,1,5,2022-01-01,2023-08-06 09:09:49,2023-08-06 09:09:49
2756,1,5,2022-01-01,2023-08-06 09:09:49,2023-08-06 09:09:49
2757,1,1,2022-01-01,2023-08-06 09:09:49,2023-08-06 09:09:49
2758,1,4,2022-01-01,2023-08-06 09:09:49,2023-08-06 09:09:49
2759,1,2,2022-01-01,2023-08-06 09:09:49,2023-08-06 09:09:49
2760,1,4,2022-01-01,2023-08-06 09:09:50,2023-08-06 09:09:50
2761,1,4,2022-01-01,2023-08-06 09:09:50,2023-08-06 09:09:50
2762,1,2,2022-01-01,2023-08-06 09:09:50,2023-08-06 09:09:50
2763,1,4,2022-01-01,2023-08-06 09:09:50,2023-08-06 09:09:50
2764,1,2,2022-01-02,2023-08-06 09:09:50,2023-08-06 09:09:50
2765,1,1,2022-01-02,2023-08-06 09:09:50,2023-08-06 09:09:50
2766,1,1,2022-01-02,2023-08-06 09:09:50,2023-08-06 09:09:50
2767,1,2,2022-01-02,2023-08-06 09:09:50,2023-08-06 09:09:50
2768,1,5,2022-01-02,2023-08-06 09:09:50,2023-08-06 09:09:50
2769,1,4,2022-01-02,2023-08-06 09:09:50,2023-08-06 09:09:50
2770,1,2,2022-01-02,2023-08-06 09:09:50,2023-08-06 09:09:50
2771,1,2,2022-01-02,2023-08-06 09:09:50,2023-08-06 09:09:50
2772,1,2,2022-01-02,2023-08-06 09:09:50,2023-08-06 09:09:50
2773,1,3,2022-01-02,2023-08-06 09:09:50,2023-08-06 09:09:50
2774,1,3,2022-01-02,2023-08-06 09:09:50,2023-08-06 09:09:50
2775,1,3,2022-01-02,2023-08-06 09:09:50,2023-08-06 09:09:50
2776,1,1,2022-01-02,2023-08-06 09:09:50,2023-08-06 09:09:50
2777,1,4,2022-01-02,2023-08-06 09:09:50,2023-08-06 09:09:50
2778,1,3,2022-01-02,2023-08-06 09:09:50,2023-08-06 09:09:50
2779,1,5,2022-01-03,2023-08-06 09:09:50,2023-08-06 09:09:50
2780,1,2,2022-01-03,2023-08-06 09:09:50,2023-08-06 09:09:50
2781,1,1,2022-01-03,2023-08-06 09:09:50,2023-08-06 09:09:50
2782,1,2,2022-01-03,2023-08-06 09:09:50,2023-08-06 09:09:50
2783,1,4,2022-01-03,2023-08-06 09:09:50,2023-08-06 09:09:50
2784,1,3,2022-01-03,2023-08-06 09:09:50,2023-08-06 09:09:50
2785,1,3,2022-01-03,2023-08-06 09:09:50,2023-08-06 09:09:50
2786,1,2,2022-01-03,2023-08-06 09:09:50,2023-08-06 09:09:50
2787,1,3,2022-01-03,2023-08-06 09:09:50,2023-08-06 09:09:50
2788,1,3,2022-01-03,2023-08-06 09:09:50,2023-08-06 09:09:50
2789,1,1,2022-01-03,2023-08-06 09:09:50,2023-08-06 09:09:50
2790,1,5,2022-01-03,2023-08-06 09:09:51,2023-08-06 09:09:51
2791,1,2,2022-01-03,2023-08-06 09:09:51,2023-08-06 09:09:51
2792,1,4,2022-01-03,2023-08-06 09:09:51,2023-08-06 09:09:51
2793,1,5,2022-01-03,2023-08-06 09:09:51,2023-08-06 09:09:51
2794,1,1,2022-01-03,2023-08-06 09:09:51,2023-08-06 09:09:51
2795,1,3,2022-01-03,2023-08-06 09:09:51,2023-08-06 09:09:51
2796,1,4,2022-01-03,2023-08-06 09:09:51,2023-08-06 09:09:51
2797,1,5,2022-01-03,2023-08-06 09:09:51,2023-08-06 09:09:51
2798,1,2,2022-01-03,2023-08-06 09:09:51,2023-08-06 09:09:51
2799,1,1,2022-01-03,2023-08-06 09:09:51,2023-08-06 09:09:51
2800,1,5,2022-01-03,2023-08-06 09:09:51,2023-08-06 09:09:51
2801,1,1,2022-01-04,2023-08-06 09:09:51,2023-08-06 09:09:51
2802,1,3,2022-01-04,2023-08-06 09:09:51,2023-08-06 09:09:51
2803,1,4,2022-01-04,2023-08-06 09:09:51,2023-08-06 09:09:51
2804,1,2,2022-01-04,2023-08-06 09:09:51,2023-08-06 09:09:51
2805,1,3,2022-01-04,2023-08-06 09:09:51,2023-08-06 09:09:51
2806,1,2,2022-01-04,2023-08-06 09:09:51,2023-08-06 09:09:51
2807,1,2,2022-01-04,2023-08-06 09:09:51,2023-08-06 09:09:51
2808,1,2,2022-01-04,2023-08-06 09:09:51,2023-08-06 09:09:51
2809,1,3,2022-01-04,2023-08-06 09:09:51,2023-08-06 09:09:51
2810,1,1,2022-01-05,2023-08-06 09:09:51,2023-08-06 09:09:51
2811,1,3,2022-01-05,2023-08-06 09:09:51,2023-08-06 09:09:51
2812,1,1,2022-01-05,2023-08-06 09:09:51,2023-08-06 09:09:51
2813,1,2,2022-01-05,2023-08-06 09:09:51,2023-08-06 09:09:51
2814,1,5,2022-01-05,2023-08-06 09:09:51,2023-08-06 09:09:51
2815,1,5,2022-01-05,2023-08-06 09:09:51,2023-08-06 09:09:51
2816,1,5,2022-01-05,2023-08-06 09:09:51,2023-08-06 09:09:51
2817,1,1,2022-01-05,2023-08-06 09:09:51,2023-08-06 09:09:51
2818,1,1,2022-01-05,2023-08-06 09:09:51,2023-08-06 09:09:51
2819,1,1,2022-01-05,2023-08-06 09:09:51,2023-08-06 09:09:51
2820,1,4,2022-01-06,2023-08-06 09:09:51,2023-08-06 09:09:51
2821,1,4,2022-01-06,2023-08-06 09:09:51,2023-08-06 09:09:51
2822,1,5,2022-01-06,2023-08-06 09:09:51,2023-08-06 09:09:51
2823,1,1,2022-01-06,2023-08-06 09:09:51,2023-08-06 09:09:51
2824,1,5,2022-01-06,2023-08-06 09:09:51,2023-08-06 09:09:51
2825,1,3,2022-01-06,2023-08-06 09:09:51,2023-08-06 09:09:51
2826,1,2,2022-01-06,2023-08-06 09:09:51,2023-08-06 09:09:51
2827,1,1,2022-01-06,2023-08-06 09:09:51,2023-08-06 09:09:51
2828,1,1,2022-01-06,2023-08-06 09:09:51,2023-08-06 09:09:51
2829,1,2,2022-01-06,2023-08-06 09:09:52,2023-08-06 09:09:52
2830,1,2,2022-01-06,2023-08-06 09:09:52,2023-08-06 09:09:52
2831,1,3,2022-01-06,2023-08-06 09:09:52,2023-08-06 09:09:52
2832,1,2,2022-01-06,2023-08-06 09:09:52,2023-08-06 09:09:52
2833,1,5,2022-01-06,2023-08-06 09:09:52,2023-08-06 09:09:52
2834,1,4,2022-01-06,2023-08-06 09:09:52,2023-08-06 09:09:52
2835,1,2,2022-01-06,2023-08-06 09:09:52,2023-08-06 09:09:52
2836,1,1,2022-01-06,2023-08-06 09:09:52,2023-08-06 09:09:52
2837,1,5,2022-01-06,2023-08-06 09:09:52,2023-08-06 09:09:52
2838,1,2,2022-01-06,2023-08-06 09:09:52,2023-08-06 09:09:52
2839,1,3,2022-01-06,2023-08-06 09:09:52,2023-08-06 09:09:52
2840,1,1,2022-01-06,2023-08-06 09:09:52,2023-08-06 09:09:52
2841,1,2,2022-01-07,2023-08-06 09:09:52,2023-08-06 09:09:52
2842,1,5,2022-01-07,2023-08-06 09:09:52,2023-08-06 09:09:52
2843,1,2,2022-01-07,2023-08-06 09:09:52,2023-08-06 09:09:52
2844,1,5,2022-01-07,2023-08-06 09:09:52,2023-08-06 09:09:52
2845,1,2,2022-01-07,2023-08-06 09:09:52,2023-08-06 09:09:52
2846,1,2,2022-01-07,2023-08-06 09:09:52,2023-08-06 09:09:52
2847,1,3,2022-01-08,2023-08-06 09:09:52,2023-08-06 09:09:52
2848,1,3,2022-01-08,2023-08-06 09:09:52,2023-08-06 09:09:52
2849,1,2,2022-01-08,2023-08-06 09:09:52,2023-08-06 09:09:52
2850,1,5,2022-01-08,2023-08-06 09:09:52,2023-08-06 09:09:52
2851,1,5,2022-01-08,2023-08-06 09:09:52,2023-08-06 09:09:52
2852,1,4,2022-01-08,2023-08-06 09:09:52,2023-08-06 09:09:52
2853,1,2,2022-01-08,2023-08-06 09:09:52,2023-08-06 09:09:52
2854,1,5,2022-01-08,2023-08-06 09:09:52,2023-08-06 09:09:52
2855,1,3,2022-01-09,2023-08-06 09:09:52,2023-08-06 09:09:52
2856,1,3,2022-01-09,2023-08-06 09:09:52,2023-08-06 09:09:52
2857,1,2,2022-01-09,2023-08-06 09:09:52,2023-08-06 09:09:52
2858,1,5,2022-01-09,2023-08-06 09:09:52,2023-08-06 09:09:52
2859,1,2,2022-01-09,2023-08-06 09:09:52,2023-08-06 09:09:52
2860,1,3,2022-01-09,2023-08-06 09:09:52,2023-08-06 09:09:52
2861,1,5,2022-01-09,2023-08-06 09:09:52,2023-08-06 09:09:52
2862,1,2,2022-01-09,2023-08-06 09:09:52,2023-08-06 09:09:52
2863,1,3,2022-01-09,2023-08-06 09:09:53,2023-08-06 09:09:53
2864,1,3,2022-01-09,2023-08-06 09:09:53,2023-08-06 09:09:53
2865,1,5,2022-01-09,2023-08-06 09:09:53,2023-08-06 09:09:53
2866,1,4,2022-01-09,2023-08-06 09:09:53,2023-08-06 09:09:53
2867,1,2,2022-01-09,2023-08-06 09:09:53,2023-08-06 09:09:53
2868,1,3,2022-01-10,2023-08-06 09:09:53,2023-08-06 09:09:53
2869,1,4,2022-01-10,2023-08-06 09:09:53,2023-08-06 09:09:53
2870,1,3,2022-01-10,2023-08-06 09:09:53,2023-08-06 09:09:53
2871,1,3,2022-01-10,2023-08-06 09:09:53,2023-08-06 09:09:53
2872,1,5,2022-01-10,2023-08-06 09:09:53,2023-08-06 09:09:53
2873,1,3,2022-01-10,2023-08-06 09:09:53,2023-08-06 09:09:53
2874,1,4,2022-01-10,2023-08-06 09:09:53,2023-08-06 09:09:53
2875,1,1,2022-01-10,2023-08-06 09:09:53,2023-08-06 09:09:53
2876,1,2,2022-01-10,2023-08-06 09:09:53,2023-08-06 09:09:53
2877,1,4,2022-01-10,2023-08-06 09:09:53,2023-08-06 09:09:53
2878,1,5,2022-01-10,2023-08-06 09:09:53,2023-08-06 09:09:53
2879,1,3,2022-01-10,2023-08-06 09:09:53,2023-08-06 09:09:53
2880,1,5,2022-01-10,2023-08-06 09:09:53,2023-08-06 09:09:53
2881,1,5,2022-01-10,2023-08-06 09:09:53,2023-08-06 09:09:53
2882,1,4,2022-01-10,2023-08-06 09:09:53,2023-08-06 09:09:53
2883,1,5,2022-01-10,2023-08-06 09:09:53,2023-08-06 09:09:53
2884,1,1,2022-01-10,2023-08-06 09:09:53,2023-08-06 09:09:53
2885,1,3,2022-01-10,2023-08-06 09:09:53,2023-08-06 09:09:53
2886,1,1,2022-01-10,2023-08-06 09:09:53,2023-08-06 09:09:53
2887,1,3,2022-01-10,2023-08-06 09:09:53,2023-08-06 09:09:53
2888,1,2,2022-01-10,2023-08-06 09:09:53,2023-08-06 09:09:53
2889,1,1,2022-01-10,2023-08-06 09:09:53,2023-08-06 09:09:53
2890,1,2,2022-01-11,2023-08-06 09:09:53,2023-08-06 09:09:53
2891,1,3,2022-01-11,2023-08-06 09:09:53,2023-08-06 09:09:53
2892,1,1,2022-01-11,2023-08-06 09:09:53,2023-08-06 09:09:53
2893,1,3,2022-01-11,2023-08-06 09:09:53,2023-08-06 09:09:53
2894,1,1,2022-01-11,2023-08-06 09:09:53,2023-08-06 09:09:53
2895,1,3,2022-01-11,2023-08-06 09:09:53,2023-08-06 09:09:53
2896,1,3,2022-01-11,2023-08-06 09:09:53,2023-08-06 09:09:53
2897,1,4,2022-01-12,2023-08-06 09:09:53,2023-08-06 09:09:53
2898,1,5,2022-01-12,2023-08-06 09:09:53,2023-08-06 09:09:53
2899,1,4,2022-01-12,2023-08-06 09:09:53,2023-08-06 09:09:53
2900,1,5,2022-01-12,2023-08-06 09:09:53,2023-08-06 09:09:53
2901,1,5,2022-01-12,2023-08-06 09:09:53,2023-08-06 09:09:53
2902,1,4,2022-01-12,2023-08-06 09:09:53,2023-08-06 09:09:53
2903,1,4,2022-01-12,2023-08-06 09:09:53,2023-08-06 09:09:53
2904,1,4,2022-01-12,2023-08-06 09:09:53,2023-08-06 09:09:53
2905,1,1,2022-01-12,2023-08-06 09:09:54,2023-08-06 09:09:54
2906,1,1,2022-01-12,2023-08-06 09:09:54,2023-08-06 09:09:54
2907,1,3,2022-01-12,2023-08-06 09:09:54,2023-08-06 09:09:54
2908,1,5,2022-01-13,2023-08-06 09:09:54,2023-08-06 09:09:54
2909,1,5,2022-01-13,2023-08-06 09:09:54,2023-08-06 09:09:54
2910,1,4,2022-01-13,2023-08-06 09:09:54,2023-08-06 09:09:54
2911,1,5,2022-01-13,2023-08-06 09:09:54,2023-08-06 09:09:54
2912,1,4,2022-01-13,2023-08-06 09:09:54,2023-08-06 09:09:54
2913,1,5,2022-01-13,2023-08-06 09:09:54,2023-08-06 09:09:54
2914,1,1,2022-01-13,2023-08-06 09:09:54,2023-08-06 09:09:54
2915,1,1,2022-01-13,2023-08-06 09:09:54,2023-08-06 09:09:54
2916,1,4,2022-01-13,2023-08-06 09:09:54,2023-08-06 09:09:54
2917,1,1,2022-01-13,2023-08-06 09:09:54,2023-08-06 09:09:54
2918,1,5,2022-01-13,2023-08-06 09:09:54,2023-08-06 09:09:54
2919,1,1,2022-01-13,2023-08-06 09:09:54,2023-08-06 09:09:54
2920,1,3,2022-01-13,2023-08-06 09:09:54,2023-08-06 09:09:54
2921,1,2,2022-01-13,2023-08-06 09:09:54,2023-08-06 09:09:54
2922,1,4,2022-01-13,2023-08-06 09:09:54,2023-08-06 09:09:54
2923,1,3,2022-01-13,2023-08-06 09:09:54,2023-08-06 09:09:54
2924,1,3,2022-01-13,2023-08-06 09:09:54,2023-08-06 09:09:54
2925,1,4,2022-01-13,2023-08-06 09:09:54,2023-08-06 09:09:54
2926,1,3,2022-01-13,2023-08-06 09:09:54,2023-08-06 09:09:54
2927,1,5,2022-01-13,2023-08-06 09:09:54,2023-08-06 09:09:54
2928,1,3,2022-01-13,2023-08-06 09:09:54,2023-08-06 09:09:54
2929,1,2,2022-01-13,2023-08-06 09:09:54,2023-08-06 09:09:54
2930,1,2,2022-01-13,2023-08-06 09:09:54,2023-08-06 09:09:54
2931,1,4,2022-01-14,2023-08-06 09:09:54,2023-08-06 09:09:54
2932,1,2,2022-01-14,2023-08-06 09:09:54,2023-08-06 09:09:54
2933,1,3,2022-01-14,2023-08-06 09:09:54,2023-08-06 09:09:54
2934,1,3,2022-01-14,2023-08-06 09:09:54,2023-08-06 09:09:54
2935,1,1,2022-01-14,2023-08-06 09:09:54,2023-08-06 09:09:54
2936,1,2,2022-01-14,2023-08-06 09:09:54,2023-08-06 09:09:54
2937,1,3,2022-01-14,2023-08-06 09:09:54,2023-08-06 09:09:54
2938,1,3,2022-01-14,2023-08-06 09:09:54,2023-08-06 09:09:54
2939,1,4,2022-01-14,2023-08-06 09:09:54,2023-08-06 09:09:54
2940,1,2,2022-01-14,2023-08-06 09:09:54,2023-08-06 09:09:54
2941,1,2,2022-01-14,2023-08-06 09:09:55,2023-08-06 09:09:55
2942,1,5,2022-01-14,2023-08-06 09:09:55,2023-08-06 09:09:55
2943,1,2,2022-01-15,2023-08-06 09:09:55,2023-08-06 09:09:55
2944,1,2,2022-01-15,2023-08-06 09:09:55,2023-08-06 09:09:55
2945,1,1,2022-01-15,2023-08-06 09:09:55,2023-08-06 09:09:55
2946,1,2,2022-01-15,2023-08-06 09:09:55,2023-08-06 09:09:55
2947,1,1,2022-01-15,2023-08-06 09:09:55,2023-08-06 09:09:55
2948,1,2,2022-01-15,2023-08-06 09:09:55,2023-08-06 09:09:55
2949,1,4,2022-01-15,2023-08-06 09:09:55,2023-08-06 09:09:55
2950,1,1,2022-01-15,2023-08-06 09:09:55,2023-08-06 09:09:55
2951,1,4,2022-01-15,2023-08-06 09:09:55,2023-08-06 09:09:55
2952,1,5,2022-01-15,2023-08-06 09:09:55,2023-08-06 09:09:55
2953,1,2,2022-01-15,2023-08-06 09:09:55,2023-08-06 09:09:55
2954,1,1,2022-01-15,2023-08-06 09:09:55,2023-08-06 09:09:55
2955,1,4,2022-01-15,2023-08-06 09:09:55,2023-08-06 09:09:55
2956,1,2,2022-01-15,2023-08-06 09:09:55,2023-08-06 09:09:55
2957,1,5,2022-01-15,2023-08-06 09:09:55,2023-08-06 09:09:55
2958,1,5,2022-01-15,2023-08-06 09:09:55,2023-08-06 09:09:55
2959,1,5,2022-01-15,2023-08-06 09:09:55,2023-08-06 09:09:55
2960,1,2,2022-01-15,2023-08-06 09:09:55,2023-08-06 09:09:55
2961,1,5,2022-01-15,2023-08-06 09:09:55,2023-08-06 09:09:55
2962,1,5,2022-01-15,2023-08-06 09:09:55,2023-08-06 09:09:55
2963,1,3,2022-01-16,2023-08-06 09:09:55,2023-08-06 09:09:55
2964,1,1,2022-01-16,2023-08-06 09:09:55,2023-08-06 09:09:55
2965,1,4,2022-01-16,2023-08-06 09:09:55,2023-08-06 09:09:55
2966,1,1,2022-01-16,2023-08-06 09:09:55,2023-08-06 09:09:55
2967,1,1,2022-01-17,2023-08-06 09:09:55,2023-08-06 09:09:55
2968,1,2,2022-01-17,2023-08-06 09:09:55,2023-08-06 09:09:55
2969,1,2,2022-01-17,2023-08-06 09:09:55,2023-08-06 09:09:55
2970,1,3,2022-01-17,2023-08-06 09:09:55,2023-08-06 09:09:55
2971,1,5,2022-01-17,2023-08-06 09:09:55,2023-08-06 09:09:55
2972,1,2,2022-01-17,2023-08-06 09:09:55,2023-08-06 09:09:55
2973,1,1,2022-01-17,2023-08-06 09:09:55,2023-08-06 09:09:55
2974,1,2,2022-01-17,2023-08-06 09:09:55,2023-08-06 09:09:55
2975,1,2,2022-01-17,2023-08-06 09:09:55,2023-08-06 09:09:55
2976,1,5,2022-01-17,2023-08-06 09:09:55,2023-08-06 09:09:55
2977,1,3,2022-01-17,2023-08-06 09:09:55,2023-08-06 09:09:55
2978,1,4,2022-01-17,2023-08-06 09:09:55,2023-08-06 09:09:55
2979,1,3,2022-01-17,2023-08-06 09:09:55,2023-08-06 09:09:55
2980,1,1,2022-01-18,2023-08-06 09:09:56,2023-08-06 09:09:56
2981,1,5,2022-01-18,2023-08-06 09:09:56,2023-08-06 09:09:56
2982,1,2,2022-01-18,2023-08-06 09:09:56,2023-08-06 09:09:56
2983,1,1,2022-01-18,2023-08-06 09:09:56,2023-08-06 09:09:56
2984,1,4,2022-01-18,2023-08-06 09:09:56,2023-08-06 09:09:56
2985,1,2,2022-01-18,2023-08-06 09:09:56,2023-08-06 09:09:56
2986,1,2,2022-01-18,2023-08-06 09:09:56,2023-08-06 09:09:56
2987,1,1,2022-01-18,2023-08-06 09:09:56,2023-08-06 09:09:56
2988,1,1,2022-01-18,2023-08-06 09:09:56,2023-08-06 09:09:56
2989,1,4,2022-01-18,2023-08-06 09:09:56,2023-08-06 09:09:56
2990,1,5,2022-01-18,2023-08-06 09:09:56,2023-08-06 09:09:56
2991,1,1,2022-01-18,2023-08-06 09:09:56,2023-08-06 09:09:56
2992,1,4,2022-01-18,2023-08-06 09:09:56,2023-08-06 09:09:56
2993,1,2,2022-01-18,2023-08-06 09:09:56,2023-08-06 09:09:56
2994,1,1,2022-01-18,2023-08-06 09:09:56,2023-08-06 09:09:56
2995,1,3,2022-01-18,2023-08-06 09:09:56,2023-08-06 09:09:56
2996,1,5,2022-01-18,2023-08-06 09:09:56,2023-08-06 09:09:56
2997,1,2,2022-01-18,2023-08-06 09:09:56,2023-08-06 09:09:56
2998,1,5,2022-01-18,2023-08-06 09:09:56,2023-08-06 09:09:56
2999,1,2,2022-01-18,2023-08-06 09:09:56,2023-08-06 09:09:56
3000,1,3,2022-01-18,2023-08-06 09:09:56,2023-08-06 09:09:56
3001,1,4,2022-01-18,2023-08-06 09:09:56,2023-08-06 09:09:56
3002,1,1,2022-01-18,2023-08-06 09:09:56,2023-08-06 09:09:56
3003,1,5,2022-01-18,2023-08-06 09:09:56,2023-08-06 09:09:56
3004,1,4,2022-01-19,2023-08-06 09:09:56,2023-08-06 09:09:56
3005,1,4,2022-01-19,2023-08-06 09:09:56,2023-08-06 09:09:56
3006,1,5,2022-01-19,2023-08-06 09:09:56,2023-08-06 09:09:56
3007,1,3,2022-01-19,2023-08-06 09:09:56,2023-08-06 09:09:56
3008,1,2,2022-01-19,2023-08-06 09:09:56,2023-08-06 09:09:56
3009,1,1,2022-01-19,2023-08-06 09:09:56,2023-08-06 09:09:56
3010,1,3,2022-01-19,2023-08-06 09:09:56,2023-08-06 09:09:56
3011,1,5,2022-01-19,2023-08-06 09:09:56,2023-08-06 09:09:56
3012,1,3,2022-01-19,2023-08-06 09:09:56,2023-08-06 09:09:56
3013,1,4,2022-01-19,2023-08-06 09:09:56,2023-08-06 09:09:56
3014,1,4,2022-01-19,2023-08-06 09:09:56,2023-08-06 09:09:56
3015,1,5,2022-01-20,2023-08-06 09:09:56,2023-08-06 09:09:56
3016,1,1,2022-01-20,2023-08-06 09:09:56,2023-08-06 09:09:56
3017,1,4,2022-01-20,2023-08-06 09:09:56,2023-08-06 09:09:56
3018,1,4,2022-01-20,2023-08-06 09:09:56,2023-08-06 09:09:56
3019,1,2,2022-01-20,2023-08-06 09:09:56,2023-08-06 09:09:56
3020,1,5,2022-01-20,2023-08-06 09:09:56,2023-08-06 09:09:56
3021,1,5,2022-01-20,2023-08-06 09:09:56,2023-08-06 09:09:56
3022,1,4,2022-01-20,2023-08-06 09:09:56,2023-08-06 09:09:56
3023,1,1,2022-01-20,2023-08-06 09:09:57,2023-08-06 09:09:57
3024,1,2,2022-01-20,2023-08-06 09:09:57,2023-08-06 09:09:57
3025,1,5,2022-01-20,2023-08-06 09:09:57,2023-08-06 09:09:57
3026,1,3,2022-01-20,2023-08-06 09:09:57,2023-08-06 09:09:57
3027,1,2,2022-01-20,2023-08-06 09:09:57,2023-08-06 09:09:57
3028,1,2,2022-01-20,2023-08-06 09:09:57,2023-08-06 09:09:57
3029,1,4,2022-01-20,2023-08-06 09:09:57,2023-08-06 09:09:57
3030,1,1,2022-01-21,2023-08-06 09:09:57,2023-08-06 09:09:57
3031,1,3,2022-01-21,2023-08-06 09:09:57,2023-08-06 09:09:57
3032,1,3,2022-01-21,2023-08-06 09:09:57,2023-08-06 09:09:57
3033,1,2,2022-01-21,2023-08-06 09:09:57,2023-08-06 09:09:57
3034,1,3,2022-01-21,2023-08-06 09:09:57,2023-08-06 09:09:57
3035,1,5,2022-01-21,2023-08-06 09:09:57,2023-08-06 09:09:57
3036,1,5,2022-01-21,2023-08-06 09:09:57,2023-08-06 09:09:57
3037,1,2,2022-01-21,2023-08-06 09:09:57,2023-08-06 09:09:57
3038,1,4,2022-01-21,2023-08-06 09:09:57,2023-08-06 09:09:57
3039,1,3,2022-01-21,2023-08-06 09:09:57,2023-08-06 09:09:57
3040,1,4,2022-01-21,2023-08-06 09:09:57,2023-08-06 09:09:57
3041,1,5,2022-01-21,2023-08-06 09:09:57,2023-08-06 09:09:57
3042,1,1,2022-01-21,2023-08-06 09:09:57,2023-08-06 09:09:57
3043,1,1,2022-01-21,2023-08-06 09:09:57,2023-08-06 09:09:57
3044,1,4,2022-01-21,2023-08-06 09:09:57,2023-08-06 09:09:57
3045,1,4,2022-01-21,2023-08-06 09:09:57,2023-08-06 09:09:57
3046,1,1,2022-01-21,2023-08-06 09:09:57,2023-08-06 09:09:57
3047,1,2,2022-01-21,2023-08-06 09:09:57,2023-08-06 09:09:57
3048,1,1,2022-01-21,2023-08-06 09:09:57,2023-08-06 09:09:57
3049,1,5,2022-01-21,2023-08-06 09:09:57,2023-08-06 09:09:57
3050,1,2,2022-01-21,2023-08-06 09:09:57,2023-08-06 09:09:57
3051,1,2,2022-01-21,2023-08-06 09:09:57,2023-08-06 09:09:57
3052,1,1,2022-01-21,2023-08-06 09:09:57,2023-08-06 09:09:57
3053,1,5,2022-01-21,2023-08-06 09:09:57,2023-08-06 09:09:57
3054,1,1,2022-01-21,2023-08-06 09:09:57,2023-08-06 09:09:57
3055,1,5,2022-01-22,2023-08-06 09:09:57,2023-08-06 09:09:57
3056,1,1,2022-01-22,2023-08-06 09:09:57,2023-08-06 09:09:57
3057,1,3,2022-01-22,2023-08-06 09:09:57,2023-08-06 09:09:57
3058,1,4,2022-01-22,2023-08-06 09:09:57,2023-08-06 09:09:57
3059,1,4,2022-01-22,2023-08-06 09:09:57,2023-08-06 09:09:57
3060,1,5,2022-01-22,2023-08-06 09:09:57,2023-08-06 09:09:57
3061,1,1,2022-01-22,2023-08-06 09:09:58,2023-08-06 09:09:58
3062,1,1,2022-01-22,2023-08-06 09:09:58,2023-08-06 09:09:58
3063,1,5,2022-01-22,2023-08-06 09:09:58,2023-08-06 09:09:58
3064,1,3,2022-01-22,2023-08-06 09:09:58,2023-08-06 09:09:58
3065,1,3,2022-01-22,2023-08-06 09:09:58,2023-08-06 09:09:58
3066,1,4,2022-01-22,2023-08-06 09:09:58,2023-08-06 09:09:58
3067,1,3,2022-01-22,2023-08-06 09:09:58,2023-08-06 09:09:58
3068,1,5,2022-01-22,2023-08-06 09:09:58,2023-08-06 09:09:58
3069,1,1,2022-01-22,2023-08-06 09:09:58,2023-08-06 09:09:58
3070,1,1,2022-01-22,2023-08-06 09:09:58,2023-08-06 09:09:58
3071,1,2,2022-01-22,2023-08-06 09:09:58,2023-08-06 09:09:58
3072,1,1,2022-01-22,2023-08-06 09:09:58,2023-08-06 09:09:58
3073,1,2,2022-01-22,2023-08-06 09:09:58,2023-08-06 09:09:58
3074,1,5,2022-01-22,2023-08-06 09:09:58,2023-08-06 09:09:58
3075,1,1,2022-01-22,2023-08-06 09:09:58,2023-08-06 09:09:58
3076,1,5,2022-01-23,2023-08-06 09:09:58,2023-08-06 09:09:58
3077,1,1,2022-01-23,2023-08-06 09:09:58,2023-08-06 09:09:58
3078,1,1,2022-01-23,2023-08-06 09:09:58,2023-08-06 09:09:58
3079,1,1,2022-01-23,2023-08-06 09:09:58,2023-08-06 09:09:58
3080,1,2,2022-01-23,2023-08-06 09:09:58,2023-08-06 09:09:58
3081,1,1,2022-01-23,2023-08-06 09:09:58,2023-08-06 09:09:58
3082,1,3,2022-01-23,2023-08-06 09:09:58,2023-08-06 09:09:58
3083,1,2,2022-01-24,2023-08-06 09:09:58,2023-08-06 09:09:58
3084,1,5,2022-01-24,2023-08-06 09:09:58,2023-08-06 09:09:58
3085,1,2,2022-01-24,2023-08-06 09:09:58,2023-08-06 09:09:58
3086,1,3,2022-01-24,2023-08-06 09:09:58,2023-08-06 09:09:58
