id,id_sale,id_product,qty,total_price_product
5146,2656,1,2,44000
5147,2656,2,1,18000
5148,2656,3,1,25000
5149,2657,2,1,18000
5150,2657,3,3,75000
5151,2658,1,1,22000
5152,2658,2,2,36000
5153,2658,3,2,50000
5154,2659,1,2,44000
5155,2660,1,1,22000
5156,2660,2,1,18000
5157,2661,1,1,22000
5158,2661,2,1,18000
5159,2661,3,2,50000
5160,2662,1,1,22000
5161,2662,3,2,50000
5162,2663,2,1,18000
5163,2663,3,2,50000
5164,2664,1,1,22000
5165,2664,2,3,54000
5166,2664,3,1,25000
5167,2665,2,2,36000
5168,2666,3,4,100000
5169,2667,3,1,25000
5170,2668,1,1,22000
5171,2668,2,2,36000
5172,2668,3,1,25000
5173,2669,2,2,36000
5174,2669,3,1,25000
5175,2670,2,1,18000
5176,2670,3,2,50000
5177,2671,2,1,18000
5178,2672,2,1,18000
5179,2673,2,1,18000
5180,2674,1,1,22000
5181,2674,2,2,36000
5182,2675,1,1,22000
5183,2675,2,2,36000
5184,2676,1,1,22000
5185,2676,3,1,25000
5186,2677,2,3,54000
5187,2677,3,1,25000
5188,2678,1,2,44000
5189,2678,2,3,54000
5190,2679,3,2,50000
5191,2680,3,1,25000
5192,2681,1,1,22000
5193,2681,2,1,18000
5194,2682,3,2,50000
5195,2683,1,1,22000
5196,2684,3,1,25000
5197,2685,1,1,22000
5198,2686,1,1,22000
5199,2686,2,2,36000
5200,2686,3,2,50000
5201,2687,2,2,36000
5202,2687,3,1,25000
5203,2688,1,1,22000
5204,2688,2,1,18000
5205,2688,3,3,75000
5206,2689,2,2,36000
5207,2689,3,1,25000
5208,2690,1,1,22000
5209,2691,3,2,50000
5210,2692,1,3,66000
5211,2692,2,2,36000
5212,2693,2,2,36000
5213,2693,3,1,25000
5214,2694,1,2,44000
5215,2694,2,2,36000
5216,2694,3,1,25000
5217,2695,1,1,22000
5218,2695,2,1,18000
5219,2696,1,1,22000
5220,2696,3,1,25000
5221,2697,3,1,25000
5222,2698,1,1,22000
5223,2698,2,1,18000
5224,2698,3,2,50000
5225,2699,2,1,18000
5226,2700,1,1,22000
5227,2700,2,1,18000
5228,2701,1,1,22000
5229,2702,1,1,22000
5230,2703,1,1,22000
5231,2704,1,1,22000
5232,2704,3,1,25000
5233,2705,1,2,44000
5234,2705,2,1,18000
5235,2706,1,1,22000
5236,2706,3,2,50000
5237,2707,1,2,44000
5238,2707,2,2,36000
5239,2707,3,1,25000
5240,2708,2,2,36000
5241,2709,1,1,22000
5242,2709,2,1,18000
5243,2710,1,2,44000
5244,2710,3,2,50000
5245,2711,1,1,22000
5246,2711,2,2,36000
5247,2711,3,1,25000
5248,2712,1,1,22000
5249,2712,2,1,18000
5250,2712,3,3,75000
5251,2713,1,1,22000
5252,2713,2,3,54000
5253,2713,3,1,25000
5254,2714,1,2,44000
5255,2715,1,2,44000
5256,2715,2,1,18000
5257,2716,1,1,22000
5258,2716,3,3,75000
5259,2717,1,2,44000
5260,2717,2,1,18000
5261,2717,3,1,25000
5262,2718,2,1,18000
5263,2718,3,1,25000
5264,2719,1,3,66000
5265,2719,2,1,18000
5266,2720,2,1,18000
5267,2720,3,3,75000
5268,2721,1,1,22000
5269,2722,1,1,22000
5270,2722,2,1,18000
5271,2722,3,2,50000
5272,2723,3,1,25000
5273,2724,1,1,22000
5274,2724,2,1,18000
5275,2725,1,1,22000
5276,2725,3,1,25000
5277,2726,2,1,18000
5278,2726,3,1,25000
5279,2727,2,2,36000
5280,2727,3,2,50000
5281,2728,1,1,22000
5282,2728,2,2,36000
5283,2728,3,1,25000
5284,2729,1,1,22000
5285,2729,2,1,18000
5286,2729,3,1,25000
5287,2730,1,2,44000
5288,2730,2,1,18000
5289,2731,1,2,44000
5290,2731,2,2,36000
5291,2732,2,2,36000
5292,2733,2,2,36000
5293,2733,3,2,50000
5294,2734,1,1,22000
5295,2734,2,1,18000
5296,2734,3,1,25000
5297,2735,2,1,18000
5298,2735,3,4,100000
5299,2736,3,1,25000
5300,2737,1,2,44000
5301,2737,3,1,25000
5302,2738,2,3,54000
5303,2738,3,1,25000
5304,2739,1,2,44000
5305,2739,2,1,18000
5306,2739,3,2,50000
5307,2740,1,2,44000
5308,2740,3,1,25000
5309,2741,1,1,22000
5310,2741,2,1,18000
5311,2741,3,1,25000
5312,2742,3,1,25000
5313,2743,2,1,18000
5314,2744,1,1,22000
5315,2744,2,1,18000
5316,2744,3,3,75000
5317,2745,1,1,22000
5318,2745,2,1,18000
5319,2745,3,3,75000
5320,2746,1,2,44000
5321,2746,2,2,36000
5322,2746,3,1,25000
5323,2747,1,1,22000
5324,2747,2,2,36000
5325,2748,2,1,18000
5326,2748,3,3,75000
5327,2749,1,2,44000
5328,2749,2,1,18000
5329,2750,2,1,18000
5330,2751,1,3,66000
5331,2751,2,1,18000
5332,2751,3,1,25000
5333,2752,1,1,22000
5334,2752,2,2,36000
5335,2753,1,1,22000
5336,2753,2,1,18000
5337,2753,3,2,50000
5338,2754,2,2,36000
5339,2754,3,3,75000
5340,2755,1,3,66000
5341,2755,3,2,50000
5342,2756,1,3,66000
5343,2756,3,2,50000
5344,2757,3,1,25000
5345,2758,1,1,22000
5346,2758,2,1,18000
5347,2758,3,2,50000
5348,2759,1,1,22000
5349,2759,2,1,18000
5350,2760,2,1,18000
5351,2760,3,3,75000
5352,2761,1,1,22000
5353,2761,3,3,75000
5354,2762,2,1,18000
5355,2762,3,1,25000
5356,2763,1,3,66000
5357,2763,2,1,18000
5358,2764,1,2,44000
5359,2765,3,1,25000
5360,2766,2,1,18000
5361,2767,1,1,22000
5362,2767,3,1,25000
5363,2768,1,1,22000
5364,2768,2,2,36000
5365,2768,3,2,50000
5366,2769,1,1,22000
5367,2769,2,2,36000
5368,2769,3,1,25000
5369,2770,2,1,18000
5370,2770,3,1,25000
5371,2771,1,1,22000
5372,2771,3,1,25000
5373,2772,2,2,36000
5374,2773,2,2,36000
5375,2773,3,1,25000
5376,2774,2,1,18000
5377,2774,3,2,50000
5378,2775,1,2,44000
5379,2775,3,1,25000
5380,2776,2,1,18000
5381,2777,1,1,22000
5382,2777,2,1,18000
5383,2777,3,2,50000
5384,2778,1,2,44000
5385,2778,3,1,25000
5386,2779,1,1,22000
5387,2779,2,2,36000
5388,2779,3,2,50000
5389,2780,1,2,44000
5390,2781,3,1,25000
5391,2782,1,1,22000
5392,2782,3,1,25000
5393,2783,1,3,66000
5394,2783,3,1,25000
5395,2784,1,3,66000
5396,2785,1,1,22000
5397,2785,3,2,50000
5398,2786,1,2,44000
5399,2787,1,1,22000
5400,2787,2,1,18000
5401,2787,3,1,25000
5402,2788,2,2,36000
5403,2788,3,1,25000
5404,2789,1,1,22000
5405,2790,1,2,44000
5406,2790,2,3,54000
5407,2791,2,2,36000
5408,2792,1,1,22000
5409,2792,2,1,18000
5410,2792,3,2,50000
5411,2793,1,1,22000
5412,2793,2,2,36000
5413,2793,3,2,50000
5414,2794,3,1,25000
5415,2795,2,3,54000
5416,2796,1,1,22000
5417,2796,2,1,18000
5418,2796,3,2,50000
5419,2797,1,1,22000
5420,2797,2,1,18000
5421,2797,3,3,75000
5422,2798,3,2,50000
5423,2799,1,1,22000
5424,2800,1,1,22000
5425,2800,2,4,72000
5426,2801,1,1,22000
5427,2802,1,1,22000
5428,2802,2,1,18000
5429,2802,3,1,25000
5430,2803,1,2,44000
5431,2803,3,2,50000
5432,2804,2,1,18000
5433,2804,3,1,25000
5434,2805,2,1,18000
5435,2805,3,2,50000
5436,2806,1,1,22000
5437,2806,2,1,18000
5438,2807,1,1,22000
5439,2807,2,1,18000
5440,2808,1,1,22000
5441,2808,3,1,25000
5442,2809,1,2,44000
5443,2809,2,1,18000
5444,2810,3,1,25000
5445,2811,2,1,18000
5446,2811,3,2,50000
5447,2812,3,1,25000
5448,2813,2,1,18000
5449,2813,3,1,25000
5450,2814,2,3,54000
5451,2814,3,2,50000
5452,2815,1,3,66000
5453,2815,2,2,36000
5454,2816,1,2,44000
5455,2816,2,2,36000
5456,2816,3,1,25000
5457,2817,2,1,18000
5458,2818,3,1,25000
5459,2819,3,1,25000
5460,2820,1,2,44000
5461,2820,2,1,18000
5462,2820,3,1,25000
5463,2821,1,2,44000
5464,2821,3,2,50000
5465,2822,1,4,88000
5466,2822,3,1,25000
5467,2823,1,1,22000
5468,2824,1,3,66000
5469,2824,2,2,36000
5470,2825,1,1,22000
5471,2825,2,1,18000
5472,2825,3,1,25000
5473,2826,2,2,36000
5474,2827,3,1,25000
5475,2828,1,1,22000
5476,2829,1,1,22000
5477,2829,3,1,25000
5478,2830,1,1,22000
5479,2830,2,1,18000
5480,2831,1,1,22000
5481,2831,3,2,50000
5482,2832,2,1,18000
5483,2832,3,1,25000
5484,2833,1,3,66000
5485,2833,3,2,50000
5486,2834,2,3,54000
5487,2834,3,1,25000
5488,2835,1,2,44000
5489,2836,1,1,22000
5490,2837,2,2,36000
5491,2837,3,3,75000
5492,2838,1,1,22000
5493,2838,3,1,25000
5494,2839,1,1,22000
5495,2839,2,1,18000
5496,2839,3,1,25000
5497,2840,2,1,18000
5498,2841,1,1,22000
5499,2841,2,1,18000
5500,2842,2,4,72000
5501,2842,3,1,25000
5502,2843,2,2,36000
5503,2844,1,2,44000
5504,2844,2,2,36000
5505,2844,3,1,25000
5506,2845,2,1,18000
5507,2845,3,1,25000
5508,2846,1,1,22000
5509,2846,3,1,25000
5510,2847,1,2,44000
5511,2847,2,1,18000
5512,2848,1,3,66000
5513,2849,2,1,18000
5514,2849,3,1,25000
5515,2850,1,1,22000
5516,2850,2,3,54000
5517,2850,3,1,25000
5518,2851,1,2,44000
5519,2851,2,1,18000
5520,2851,3,2,50000
5521,2852,1,2,44000
5522,2852,3,2,50000
5523,2853,1,2,44000
5524,2854,2,2,36000
5525,2854,3,3,75000
5526,2855,1,1,22000
5527,2855,2,1,18000
5528,2855,3,1,25000
5529,2856,2,2,36000
5530,2856,3,1,25000
5531,2857,2,2,36000
5532,2858,1,1,22000
5533,2858,2,3,54000
5534,2858,3,1,25000
5535,2859,2,1,18000
5536,2859,3,1,25000
5537,2860,1,1,22000
5538,2860,2,2,36000
5539,2861,1,1,22000
5540,2861,2,1,18000
5541,2861,3,3,75000
5542,2862,1,1,22000
5543,2862,3,1,25000
5544,2863,2,2,36000
5545,2863,3,1,25000
5546,2864,2,2,36000
5547,2864,3,1,25000
5548,2865,1,2,44000
5549,2865,2,1,18000
5550,2865,3,2,50000
5551,2866,1,2,44000
5552,2866,3,2,50000
5553,2867,1,1,22000
5554,2867,2,1,18000
5555,2868,1,2,44000
5556,2868,3,1,25000
5557,2869,1,2,44000
5558,2869,2,1,18000
5559,2869,3,1,25000
5560,2870,2,3,54000
5561,2871,2,3,54000
5562,2872,1,1,22000
5563,2872,2,3,54000
5564,2872,3,1,25000
5565,2873,2,2,36000
5566,2873,3,1,25000
5567,2874,1,1,22000
5568,2874,2,1,18000
5569,2874,3,2,50000
5570,2875,2,1,18000
5571,2876,1,1,22000
5572,2876,3,1,25000
5573,2877,1,2,44000
5574,2877,2,2,36000
5575,2878,2,3,54000
5576,2878,3,2,50000
5577,2879,1,1,22000
5578,2879,3,2,50000
5579,2880,1,2,44000
5580,2880,3,3,75000
5581,2881,1,2,44000
5582,2881,2,3,54000
5583,2882,1,2,44000
5584,2882,3,2,50000
5585,2883,1,3,66000
5586,2883,2,2,36000
5587,2884,3,1,25000
5588,2885,2,1,18000
5589,2885,3,2,50000
5590,2886,1,1,22000
5591,2887,2,2,36000
5592,2887,3,1,25000
5593,2888,2,2,36000
5594,2889,3,1,25000
5595,2890,2,1,18000
5596,2890,3,1,25000
5597,2891,1,3,66000
5598,2892,2,1,18000
5599,2893,1,1,22000
5600,2893,2,1,18000
5601,2893,3,1,25000
5602,2894,1,1,22000
5603,2895,1,1,22000
5604,2895,3,2,50000
5605,2896,1,1,22000
5606,2896,3,2,50000
5607,2897,2,3,54000
5608,2897,3,1,25000
5609,2898,1,2,44000
5610,2898,3,3,75000
5611,2899,2,4,72000
5612,2900,1,2,44000
5613,2900,2,2,36000
5614,2900,3,1,25000
5615,2901,1,3,66000
5616,2901,3,2,50000
5617,2902,1,1,22000
5618,2902,2,2,36000
5619,2902,3,1,25000
5620,2903,1,1,22000
5621,2903,3,3,75000
5622,2904,1,2,44000
5623,2904,2,1,18000
5624,2904,3,1,25000
5625,2905,3,1,25000
5626,2906,2,1,18000
5627,2907,1,1,22000
5628,2907,2,1,18000
5629,2907,3,1,25000
5630,2908,1,3,66000
5631,2908,2,2,36000
5632,2909,1,3,66000
5633,2909,2,2,36000
5634,2910,1,2,44000
5635,2910,3,2,50000
5636,2911,1,2,44000
5637,2911,2,2,36000
5638,2911,3,1,25000
5639,2912,1,1,22000
5640,2912,2,3,54000
5641,2913,1,2,44000
5642,2913,2,1,18000
5643,2913,3,2,50000
5644,2914,3,1,25000
5645,2915,1,1,22000
5646,2916,2,1,18000
5647,2916,3,3,75000
5648,2917,1,1,22000
5649,2918,1,2,44000
5650,2918,2,1,18000
5651,2918,3,2,50000
5652,2919,2,1,18000
5653,2920,2,1,18000
5654,2920,3,2,50000
5655,2921,1,1,22000
5656,2921,2,1,18000
5657,2922,1,3,66000
5658,2922,2,1,18000
5659,2923,1,1,22000
5660,2923,3,2,50000
5661,2924,1,2,44000
5662,2924,3,1,25000
5663,2925,2,2,36000
5664,2925,3,2,50000
5665,2926,2,2,36000
5666,2926,3,1,25000
5667,2927,1,2,44000
5668,2927,2,1,18000
5669,2927,3,2,50000
5670,2928,2,1,18000
5671,2928,3,2,50000
5672,2929,1,2,44000
5673,2930,1,1,22000
5674,2930,3,1,25000
5675,2931,1,1,22000
5676,2931,2,3,54000
5677,2932,1,1,22000
5678,2932,3,1,25000
5679,2933,1,2,44000
5680,2933,2,1,18000
5681,2934,1,2,44000
5682,2934,2,1,18000
5683,2935,1,1,22000
5684,2936,2,2,36000
5685,2937,1,1,22000
5686,2937,3,2,50000
5687,2938,1,1,22000
5688,2938,2,1,18000
5689,2938,3,1,25000
5690,2939,1,2,44000
5691,2939,2,1,18000
5692,2939,3,1,25000
5693,2940,2,1,18000
5694,2940,3,1,25000
5695,2941,2,1,18000
5696,2941,3,1,25000
5697,2942,1,3,66000
5698,2942,2,1,18000
5699,2942,3,1,25000
5700,2943,3,2,50000
5701,2944,3,2,50000
5702,2945,2,1,18000
5703,2946,3,2,50000
5704,2947,2,1,18000
5705,2948,1,1,22000
5706,2948,2,1,18000
5707,2949,2,2,36000
5708,2949,3,2,50000
5709,2950,3,1,25000
5710,2951,1,1,22000
5711,2951,2,2,36000
5712,2951,3,1,25000
5713,2952,2,3,54000
5714,2952,3,2,50000
5715,2953,1,1,22000
5716,2953,2,1,18000
5717,2954,3,1,25000
5718,2955,1,2,44000
5719,2955,2,1,18000
5720,2955,3,1,25000
5721,2956,3,2,50000
5722,2957,2,2,36000
5723,2957,3,3,75000
5724,2958,1,3,66000
5725,2958,2,2,36000
5726,2959,1,1,22000
5727,2959,2,1,18000
5728,2959,3,3,75000
5729,2960,1,1,22000
5730,2960,3,1,25000
5731,2961,1,1,22000
5732,2961,2,1,18000
5733,2961,3,3,75000
5734,2962,2,3,54000
5735,2962,3,2,50000
5736,2963,1,3,66000
5737,2964,2,1,18000
5738,2965,2,2,36000
5739,2965,3,2,50000
5740,2966,2,1,18000
5741,2967,1,1,22000
5742,2968,1,1,22000
5743,2968,2,1,18000
5744,2969,1,1,22000
5745,2969,3,1,25000
5746,2970,1,1,22000
5747,2970,2,1,18000
5748,2970,3,1,25000
5749,2971,2,4,72000
5750,2971,3,1,25000
5751,2972,2,2,36000
5752,2973,3,1,25000
5753,2974,1,1,22000
5754,2974,3,1,25000
5755,2975,1,1,22000
5756,2975,3,1,25000
5757,2976,1,1,22000
5758,2976,2,1,18000
5759,2976,3,3,75000
5760,2977,1,1,22000
5761,2977,2,2,36000
5762,2978,1,1,22000
5763,2978,2,1,18000
5764,2978,3,2,50000
5765,2979,1,3,66000
5766,2980,2,1,18000
5767,2981,1,1,22000
5768,2981,2,1,18000
5769,2981,3,3,75000
5770,2982,2,1,18000
5771,2982,3,1,25000
5772,2983,2,1,18000
5773,2984,2,3,54000
5774,2984,3,1,25000
5775,2985,2,1,18000
5776,2985,3,1,25000
5777,2986,1,1,22000
5778,2986,3,1,25000
5779,2987,1,1,22000
5780,2988,3,1,25000
5781,2989,1,1,22000
5782,2989,2,1,18000
5783,2989,3,2,50000
5784,2990,2,3,54000
5785,2990,3,2,50000
5786,2991,2,1,18000
5787,2992,1,1,22000
5788,2992,2,3,54000
5789,2993,2,1,18000
5790,2993,3,1,25000
5791,2994,3,1,25000
5792,2995,1,1,22000
5793,2995,2,1,18000
5794,2995,3,1,25000
5795,2996,1,2,44000
5796,2996,2,2,36000
5797,2996,3,1,25000
5798,2997,1,2,44000
5799,2998,1,2,44000
5800,2998,2,3,54000
5801,2999,1,1,22000
5802,2999,2,1,18000
5803,3000,1,1,22000
5804,3000,3,2,50000
5805,3001,1,1,22000
5806,3001,2,1,18000
5807,3001,3,2,50000
5808,3002,1,1,22000
5809,3003,1,1,22000
5810,3003,2,2,36000
5811,3003,3,2,50000
5812,3004,1,1,22000
5813,3004,2,3,54000
5814,3005,1,2,44000
5815,3005,2,2,36000
5816,3006,1,2,44000
5817,3006,2,2,36000
5818,3006,3,1,25000
5819,3007,1,2,44000
5820,3007,3,1,25000
5821,3008,1,1,22000
5822,3008,3,1,25000
5823,3009,3,1,25000
5824,3010,1,1,22000
5825,3010,3,2,50000
5826,3011,1,1,22000
5827,3011,2,4,72000
5828,3012,1,3,66000
5829,3013,1,1,22000
5830,3013,2,1,18000
5831,3013,3,2,50000
5832,3014,2,3,54000
5833,3014,3,1,25000
5834,3015,1,2,44000
5835,3015,2,1,18000
5836,3015,3,2,50000
5837,3016,1,1,22000
5838,3017,2,3,54000
5839,3017,3,1,25000
5840,3018,2,1,18000
5841,3018,3,3,75000
5842,3019,1,1,22000
5843,3019,2,1,18000
5844,3020,1,1,22000
5845,3020,2,1,18000
5846,3020,3,3,75000
5847,3021,2,2,36000
5848,3021,3,3,75000
5849,3022,1,1,22000
5850,3022,2,3,54000
5851,3023,2,1,18000
5852,3024,1,1,22000
5853,3024,3,1,25000
5854,3025,1,3,66000
5855,3025,3,2,50000
5856,3026,1,1,22000
5857,3026,2,1,18000
5858,3026,3,1,25000
5859,3027,2,1,18000
5860,3027,3,1,25000
5861,3028,2,1,18000
5862,3028,3,1,25000
5863,3029,1,2,44000
5864,3029,2,2,36000
5865,3030,2,1,18000
5866,3031,1,1,22000
5867,3031,2,1,18000
5868,3031,3,1,25000
5869,3032,2,1,18000
5870,3032,3,2,50000
5871,3033,3,2,50000
5872,3034,2,3,54000
5873,3035,2,4,72000
5874,3035,3,1,25000
5875,3036,2,2,36000
5876,3036,3,3,75000
5877,3037,1,2,44000
5878,3038,2,1,18000
5879,3038,3,3,75000
5880,3039,2,2,36000
5881,3039,3,1,25000
5882,3040,1,1,22000
5883,3040,2,3,54000
5884,3041,1,2,44000
5885,3041,2,2,36000
5886,3041,3,1,25000
5887,3042,2,1,18000
5888,3043,1,1,22000
5889,3044,2,3,54000
5890,3044,3,1,25000
5891,3045,1,1,22000
5892,3045,3,3,75000
5893,3046,3,1,25000
5894,3047,1,2,44000
5895,3048,1,1,22000
5896,3049,1,2,44000
5897,3049,2,2,36000
5898,3049,3,1,25000
5899,3050,2,1,18000
5900,3050,3,1,25000
5901,3051,1,1,22000
5902,3051,2,1,18000
5903,3052,3,1,25000
5904,3053,1,1,22000
5905,3053,2,1,18000
5906,3053,3,3,75000
5907,3054,3,1,25000
5908,3055,1,3,66000
5909,3055,3,2,50000
5910,3056,1,1,22000
5911,3057,1,2,44000
5912,3057,3,1,25000
5913,3058,1,1,22000
5914,3058,2,2,36000
5915,3058,3,1,25000
5916,3059,2,2,36000
5917,3059,3,2,50000
5918,3060,1,1,22000
5919,3060,2,3,54000
5920,3060,3,1,25000
5921,3061,2,1,18000
5922,3062,3,1,25000
5923,3063,2,3,54000
5924,3063,3,2,50000
5925,3064,1,1,22000
5926,3064,2,1,18000
5927,3064,3,1,25000
5928,3065,2,1,18000
5929,3065,3,2,50000
5930,3066,1,1,22000
5931,3066,2,2,36000
5932,3066,3,1,25000
5933,3067,1,3,66000
5934,3068,1,3,66000
5935,3068,3,2,50000
5936,3069,2,1,18000
5937,3070,2,1,18000
5938,3071,1,1,22000
5939,3071,3,1,25000
5940,3072,2,1,18000
5941,3073,2,1,18000
5942,3073,3,1,25000
5943,3074,1,1,22000
5944,3074,2,2,36000
5945,3074,3,2,50000
5946,3075,1,1,22000
5947,3076,1,2,44000
5948,3076,2,2,36000
5949,3076,3,1,25000
5950,3077,3,1,25000
5951,3078,1,1,22000
5952,3079,2,1,18000
5953,3080,1,1,22000
5954,3080,3,1,25000
5955,3081,2,1,18000
5956,3082,2,3,54000
5957,3083,2,1,18000
5958,3083,3,1,25000
5959,3084,2,3,54000
5960,3084,3,2,50000
5961,3085,1,1,22000
5962,3085,3,1,25000
5963,3086,2,1,18000
5964,3086,3,2,50000
5965,3087,2,1,18000
5966,3088,1,1,22000
5967,3088,2,2,36000
5968,3088,3,2,50000
5969,3089,1,2,44000
5970,3089,2,2,36000
5971,3090,1,1,22000
5972,3090,3,3,75000
5973,3091,1,2,44000
5974,3091,3,3,75000
5975,3092,1,1,22000
5976,3092,2,3,54000
5977,3092,3,1,25000
5978,3093,1,1,22000
5979,3093,2,2,36000
5980,3093,3,2,50000
5981,3094,1,2,44000
5982,3094,2,2,36000
5983,3094,3,1,25000
5984,3095,3,1,25000
5985,3096,1,1,22000
5986,3096,2,1,18000
5987,3096,3,1,25000
5988,3097,1,3,66000
5989,3098,1,2,44000
5990,3098,2,3,54000
5991,3099,3,4,100000
5992,3100,2,5,90000
5993,3101,1,1,22000
5994,3102,1,1,22000
5995,3102,2,2,36000
5996,3102,3,2,50000
5997,3103,1,1,22000
5998,3103,2,1,18000
5999,3103,3,3,75000
6000,3104,1,2,44000
6001,3104,2,1,18000
6002,3105,1,1,22000
6003,3105,2,2,36000
6004,3105,3,2,50000
6005,3106,1,2,44000
6006,3107,1,1,22000
6007,3107,2,3,54000
6008,3108,2,1,18000
6009,3108,3,3,75000
6010,3109,1,1,22000
6011,3109,2,1,18000
6012,3110,2,3,54000
6013,3110,3,2,50000
6014,3111,3,1,25000
6015,3112,1,1,22000
6016,3113,2,1,18000
6017,3113,3,2,50000
6018,3114,2,2,36000
6019,3114,3,3,75000
6020,3115,1,1,22000
6021,3115,2,1,18000
6022,3115,3,2,50000
6023,3116,2,2,36000
6024,3117,1,2,44000
6025,3117,2,1,18000
6026,3117,3,2,50000
6027,3118,1,2,44000
6028,3118,3,1,25000
6029,3119,2,1,18000
6030,3119,3,1,25000
6031,3120,1,1,22000
6032,3121,3,1,25000
6033,3122,1,1,22000
6034,3122,3,3,75000
6035,3123,2,1,18000
6036,3123,3,1,25000
6037,3124,1,1,22000
6038,3124,2,1,18000
6039,3124,3,2,50000
6040,3125,2,3,54000
6041,3125,3,2,50000
6042,3126,1,1,22000
6043,3127,1,2,44000
6044,3128,1,1,22000
6045,3128,3,1,25000
6046,3129,3,1,25000
6047,3130,2,1,18000
6048,3131,2,1,18000
6049,3131,3,1,25000
6050,3132,1,2,44000
6051,3132,3,1,25000
6052,3133,2,3,54000
6053,3134,1,1,22000
6054,3134,3,1,25000
6055,3135,2,1,18000
6056,3135,3,2,50000
6057,3136,3,3,75000
6058,3137,2,1,18000
6059,3137,3,2,50000
6060,3138,1,1,22000
6061,3138,2,1,18000
6062,3139,2,2,36000
6063,3140,1,3,66000
6064,3140,2,2,36000
6065,3141,1,1,22000
6066,3141,2,2,36000
6067,3142,1,1,22000
6068,3142,3,1,25000
6069,3143,1,1,22000
6070,3143,2,1,18000
6071,3144,1,2,44000
6072,3144,2,1,18000
6073,3144,3,2,50000
6074,3145,1,1,22000
6075,3145,2,1,18000
6076,3146,1,1,22000
6077,3146,2,2,36000
6078,3146,3,2,50000
6079,3147,1,2,44000
6080,3147,2,3,54000
6081,3148,1,1,22000
6082,3148,2,4,72000
6083,3149,1,1,22000
6084,3149,3,3,75000
6085,3150,2,1,18000
6086,3150,3,1,25000
6087,3151,2,1,18000
6088,3152,1,1,22000
6089,3153,3,3,75000
6090,3154,2,1,18000
6091,3155,2,1,18000
6092,3155,3,3,75000
6093,3156,1,1,22000
6094,3156,2,1,18000
6095,3156,3,1,25000
6096,3157,3,1,25000
6097,3158,1,2,44000
6098,3158,2,1,18000
6099,3158,3,2,50000
6100,3159,1,3,66000
6101,3159,3,1,25000
6102,3160,1,1,22000
6103,3161,2,2,36000
6104,3161,3,2,50000
6105,3162,1,2,44000
6106,3162,2,1,18000
6107,3163,1,1,22000
6108,3163,2,1,18000
6109,3164,1,3,66000
6110,3165,3,3,75000
6111,3166,1,2,44000
6112,3166,2,1,18000
6113,3166,3,1,25000
6114,3167,1,1,22000
6115,3167,3,2,50000
6116,3168,1,1,22000
6117,3168,3,1,25000
6118,3169,1,1,22000
6119,3169,2,2,36000
6120,3169,3,2,50000
6121,3170,2,2,36000
6122,3170,3,3,75000
6123,3171,1,1,22000
6124,3172,2,1,18000
6125,3172,3,4,100000
6126,3173,1,1,22000
6127,3173,2,2,36000
6128,3173,3,2,50000
6129,3174,1,1,22000
6130,3174,2,2,36000
6131,3174,3,2,50000
6132,3175,2,2,36000
6133,3176,3,1,25000
6134,3177,1,1,22000
6135,3177,3,3,75000
6136,3178,1,1,22000
6137,3178,2,1,18000
6138,3178,3,1,25000
6139,3179,1,1,22000
6140,3179,2,1,18000
6141,3179,3,3,75000
6142,3180,1,1,22000
6143,3180,2,1,18000
6144,3180,3,1,25000
6145,3181,1,2,44000
6146,3182,1,3,66000
6147,3182,3,1,25000
6148,3183,1,1,22000
6149,3183,2,2,36000
6150,3183,3,1,25000
6151,3184,1,1,22000
6152,3184,2,3,54000
6153,3185,2,1,18000
6154,3185,3,2,50000
6155,3186,1,1,22000
6156,3186,2,2,36000
6157,3186,3,1,25000
6158,3187,1,1,22000
6159,3187,2,1,18000
6160,3187,3,1,25000
6161,3188,2,1,18000
6162,3188,3,2,50000
6163,3189,1,3,66000
6164,3189,3,1,25000
6165,3190,1,1,22000
6166,3190,2,1,18000
6167,3190,3,1,25000
6168,3191,1,2,44000
6169,3191,2,1,18000
6170,3191,3,2,50000
6171,3192,1,1,22000
6172,3192,2,1,18000
6173,3193,1,1,22000
6174,3193,2,1,18000
6175,3193,3,1,25000
6176,3194,1,1,22000
6177,3194,3,1,25000
6178,3195,2,3,54000
6179,3195,3,1,25000
6180,3196,3,1,25000
6181,3197,3,1,25000
6182,3198,1,2,44000
6183,3199,2,1,18000
6184,3199,3,2,50000
6185,3200,1,1,22000
6186,3200,2,4,72000
6187,3201,1,1,22000
6188,3201,2,1,18000
6189,3201,3,1,25000
6190,3202,1,1,22000
6191,3202,2,1,18000
6192,3202,3,3,75000
6193,3203,3,1,25000
6194,3204,1,2,44000
6195,3204,3,1,25000
6196,3205,1,1,22000
6197,3205,2,1,18000
6198,3205,3,1,25000
6199,3206,1,2,44000
6200,3206,2,2,36000
6201,3206,3,1,25000
6202,3207,2,1,18000
6203,3207,3,1,25000
6204,3208,1,1,22000
6205,3208,2,1,18000
6206,3208,3,2,50000
6207,3209,1,2,44000
6208,3209,2,2,36000
6209,3209,3,1,25000
6210,3210,1,1,22000
6211,3210,2,3,54000
6212,3210,3,1,25000
6213,3211,1,1,22000
6214,3211,2,2,36000
6215,3211,3,2,50000
6216,3212,3,1,25000
6217,3213,3,2,50000
6218,3214,2,2,36000
6219,3215,2,3,54000
6220,3215,3,1,25000
